product id;active (0/1);name *;categories (x,y,z...);price tax excluded;tax rules id;wholesale price;on sale (0/1);discount amount;discount percent;discount from (yyyy-mm-dd);discount to (yyyy-mm-dd);reference #;supplier reference #;supplier;manufacturer;ean13;upc;MPN;ecotax;width;height;depth;weight;delivery time of in-stock products;delivery time of out-of-stock products with allowed orders;quantity;minimal quantity;low stock level;send me an email when the quantity is under this level;visibility;additional shipping cost;unity;unit price;summary;description;tags (x,y,z...);meta title;meta keywords;meta description;url rewritten;text when in stock;text when backorder allowed;available for order (0 = no, 1 = yes);product available date;product creation date;show price (0 = no, 1 = yes);image urls (x,y,z...);image alt texts (x,y,z...);delete existing images (0 = no, 1 = yes);feature(name:value:position);available online only (0 = no, 1 = yes);condition;customizable (0 = no, 1 = yes);uploadable files (0 = no, 1 = yes);text fields (0 = no, 1 = yes);out of stock action;virtual product;file url;number of allowed downloads;expiration date;number of days;id / name of shop;advanced stock management;depends on stock;warehouse;acessories  (x,y,z...)
30;1;Frytki Size fit to Real;Gniotki squishy;10.560976;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;0;;;;both;8.99;;;;;;;;;;;;;;;;file:///images/16667-large_default-frytki-size-fit-to-real.jpg,file:///images/16669-large_default-frytki-size-fit-to-real.jpg,file:///images/16670-large_default-frytki-size-fit-to-real.jpg;;;;;;;;;;;;;;;;;;;
31;1;Squishy papuga ara czerwona;Gniotki squishy;28.447154;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;0;;;;both;8.99;;;;;;;;;;;;;;;;file:///images/16069-large_default-squishy-papuga-ara-czerwona.jpg,file:///images/16066-large_default-squishy-papuga-ara-czerwona.jpg,file:///images/16067-large_default-squishy-papuga-ara-czerwona.jpg,file:///images/16068-large_default-squishy-papuga-ara-czerwona.jpg;;;;;;;;;;;;;;;;;;;
32;1;Squishy papuga żółta;Gniotki squishy;28.447154;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;3;;;;both;8.99;;;;;;;;;;;;;;;;file:///images/16060-large_default-squishy-papuga-zolta.jpg,file:///images/16062-large_default-squishy-papuga-zolta.jpg,file:///images/16063-large_default-squishy-papuga-zolta.jpg,file:///images/16064-large_default-squishy-papuga-zolta.jpg,file:///images/16065-large_default-squishy-papuga-zolta.jpg,file:///images/16070-large_default-squishy-papuga-zolta.jpg;;;;;;;;;;;;;;;;;;;
33;1;Squishy samolot galaxy;Gniotki squishy;14.221951;1;;1;;30;2022-12-12;2023-01-12;;;;;;;;;;;;;;;2;;;;both;8.99;;;"<p>SAMOLOT GALAXY</p>
<p>Ściskacz Squishy - rewelacyjna zabawka antystresowa</p>
<p>Sposób na zajęcie niecierpliwych dłoni jak również świetny do ćwiczeń sensorycznych - gniotka można ugniatać na wiele sposobów. Doskonały ściskacz do rozwijania sprawności ruchowej dłoni (mała motoryka).</p>";"<p>Uroczy Mięciutki Samolocik</p>
<p>Wysokość: 10cm</p>
<p></p>
<p>Szerokość: 12cm</p>
<p></p>
<p>Przyjemny, owocowy zapach </p>
<p></p>
<p>Materiał: pianka spełniająca normy EN71-3</p>";;;;;;;;;;;;file:///images/16059-large_default-squishy-samolot-galaxy.jpg,file:///images/16057-large_default-squishy-samolot-galaxy.jpg,file:///images/16056-large_default-squishy-samolot-galaxy.jpg;;;;;;;;;;;;;;;;;;;
34;1;Squishy  żaba;Gniotki squishy;34.138211;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;7;;;;both;8.99;;;;;;;;;;;;;;;;file:///images/16055-large_default-squishy-zaba.jpg;;;;;;;;;;;;;;;;;;;
35;1;Squishy duży kawałek tortu z malinami;Gniotki squishy;24.139024;1;;1;;10;2022-12-12;2023-01-12;;;;;;;;;;;;;;;2;;;;both;8.99;;;<p>wspaniałe kolory, super zapach.</p>;;;;;;;;;;;;;file:///images/16045-large_default-squishy-duzy-kawalek-tortu-z-malinami.jpg;;;;;;;;;;;;;;;;;;;
36;1;Squishy zielony ludek;Gniotki squishy;15.439024;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;0;;;;both;8.99;;;;;;;;;;;;;;;;file:///images/8420-large_default-squishy-zielony-ludek.jpg,file:///images/8421-large_default-squishy-zielony-ludek.jpg;;;;;;;;;;;;;;;;;;;
37;1;Squishy święta bałwan w czapce;Gniotki squishy;6.903658;1;;1;;15;2022-12-12;2023-01-12;;;;;;;;;;;;;;;0;;;;both;8.99;;;"<h2 style=""color: #000000; font-family: Verdana, Arial, Helvetica, sans-serif; letter-spacing: normal; text-align: start;""></h2>";;;;;;;;;;;;;file:///images/6253-large_default-squishy-swieta-balwan-w-czapce.jpg,file:///images/6254-large_default-squishy-swieta-balwan-w-czapce.jpg;;;;;;;;;;;;;;;;;;;
38;1;Squishy święta mikołaj kulka;Gniotki squishy;13.001626;1;;1;;20;2022-12-12;2023-01-12;;;;;;;;;;;;;;;1;;;;both;8.99;;;"<h2 style=""color: #000000; font-family: Verdana, Arial, Helvetica, sans-serif; letter-spacing: normal; text-align: start;""></h2>";;;;;;;;;;;;;file:///images/6257-large_default-squishy-swieta-mikolaj-kulka.jpg,file:///images/6258-large_default-squishy-swieta-mikolaj-kulka.jpg;;;;;;;;;;;;;;;;;;;
39;1;Squishy święta mikołaj z prezentem lub workiem;Gniotki squishy;7.804878;1;;1;;20;2022-12-12;2023-01-12;;;;;;;;;;;;;;;5;;;;both;8.99;;;"<h2 style=""color: #000000; font-family: Verdana, Arial, Helvetica, sans-serif; letter-spacing: normal; text-align: start;""></h2>";;;;;;;;;;;;;file:///images/17297-large_default-squishy-swieta-mikolaj-z-workiem.jpg;;;;;;;;;;;;;;;;;;;
40;1;Squishy mini frytki;Gniotki squishy;5.682927;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;8;;;;both;8.99;;;"<h2 style=""color: #000000; font-family: Verdana, Arial, Helvetica, sans-serif; letter-spacing: normal; text-align: start;"">Mini squishy z zawieszką</h2>";;;;;;;;;;;;;file:///images/5534-large_default-squishy-frytki.jpg,file:///images/5535-large_default-squishy-frytki.jpg;;;;;;;;;;;;;;;;;;;
41;1;Squishy Cosmo róż;Gniotki squishy;20.317073;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;0;;;;both;8.99;;;"<p style=""color: #000000; font-family: Verdana, Arial, Helvetica, sans-serif; letter-spacing: normal; text-align: start;"">Cosmo Cat Różowy Słodziak </p>";"<p>Wysokość: 13cm</p>
<p>Szerokość: 11cm</p>
<p>Zapach: przyjemny zapach słodkości</p>";;;;;;;;;;;;file:///images/5413-large_default-squishy-cosmo-roz.jpg,file:///images/5415-large_default-squishy-cosmo-roz.jpg,file:///images/5414-large_default-squishy-cosmo-roz.jpg,file:///images/5416-large_default-squishy-cosmo-roz.jpg;;;;;;;;;;;;;;;;;;;
42;1;Squishy - Wesoła pasta do zębów;Gniotki squishy;20.317073;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;3;;;;both;8.99;;;"<p>Ściskacz Squishy - rewelacyjna zabawka antystresowa</p>
<p>Przyjemny, owocowy zapach</p>
<p>Designed in Japan</p>";"<p style=""font-family: Helvetica, Tahoma, Verdana, Arial, sans-serif; font-size: 13.3333px;"">Sposób na zajęcie niecierpliwych dłoni jak również świetny do ćwiczeń sensorycznych - gniotka można ugniatać na wiele sposobów. Doskonały do rozwijania sprawności ruchowej dłoni (mała motoryka). </p>
<h3 style=""font-family: Helvetica, Tahoma, Verdana, Arial, sans-serif;"">Oryginalne Squishy!</h3>
<h4 style=""font-family: Helvetica, Tahoma, Verdana, Arial, sans-serif;"">Pianka najlepszej jakości</h4>";;;;;;;;;;;;file:///images/5350-large_default-squishy-wesola-pasta-do-zebow.jpg,file:///images/5351-large_default-squishy-wesola-pasta-do-zebow.jpg;;;;;;;;;;;;;;;;;;;
43;1;Squishy Jednorożec bobas;Gniotki squishy;15.853658;1;;1;;25;2022-12-12;2023-01-12;;;;;;;;;;;;;;;0;;;;both;8.99;;;"<p>Ściskacz Squishy - rewelacyjna zabawka antystresowa</p>
<p>Wysokość: 15cm</p>
<p>Przyjemny, owocowy zapach</p>
<p>Designed in Japan</p>";"<p>Sposób na zajęcie niecierpliwych dłoni jak również świetny do ćwiczeń sensorycznych - gniotka można ugniatać na wiele sposobów.</p>
<p></p>
<p>Doskonały do rozwijania sprawności ruchowej dłoni (mała motoryka).</p>
<p></p>
<p>Oryginalne Squishy!</p>
<p>Pianka najlepszej jakości</p>";;;;;;;;;;;;file:///images/5268-large_default-squishy-jednorozec.jpg,file:///images/5269-large_default-squishy-jednorozec.jpg,file:///images/5270-large_default-squishy-jednorozec.jpg;;;;;;;;;;;;;;;;;;;
44;1;Squishy JUMBO - Duża Cytryna;Gniotki squishy;32.512195;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;30;;;;both;8.99;;;"<p>Ściskacz Squishy - rewelacyjna zabawka antystresowa</p>
<p>Super miękka cytryna</p>
<p></p>
<p>idealnie leży w dłoni</p>
<p>Dostępna w dwóch rozmiarach XL lub SMALL</p>
<p></p>
<p></p>";"<p>Sposób na zajęcie niecierpliwych dłoni jak również świetny do ćwiczeń sensorycznych - gniotka można ugniatać na wiele sposobów.</p>
<p></p>
<p>Doskonały do rozwijania sprawności ruchowej dłoni (mała motoryka).</p>
<p></p>
<p>Oryginalne Squishy!</p>
<p>Pianka najlepszej jakości</p>";;;;;;;;;;;;file:///images/5141-large_default-squishy-jumbo-duza-cytryna.jpg,file:///images/5142-large_default-squishy-jumbo-duza-cytryna.jpg,file:///images/5143-large_default-squishy-jumbo-duza-cytryna.jpg;;;;;;;;;;;;;;;;;;;
45;1;Squishy KotBurger Hamburger;Gniotki squishy;16.252033;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;0;;;;both;8.99;;;"<p>Mniam Mniam</p>
<p>Hamburger znany jako KotBurger</p>
<p>Zapach hamburgera</p>
<p>uśmiech kotka</p>
<p>Designed in Japan</p>";"<p>Sposób na zajęcie niecierpliwych dłoni jak również świetny do ćwiczeń sensorycznych - gniotka można ugniatać na wiele sposobów.</p>
<p></p>
<p>Doskonały do rozwijania sprawności ruchowej dłoni (mała motoryka).</p>
<p></p>
<p>Oryginalne Squishy!</p>
<p>Pianka najlepszej jakości</p>";;;;;;;;;;;;file:///images/5144-large_default-squishy-kotburger-hamburger.jpg,file:///images/5145-large_default-squishy-kotburger-hamburger.jpg,file:///images/5146-large_default-squishy-kotburger-hamburger.jpg,file:///images/5147-large_default-squishy-kotburger-hamburger.jpg,file:///images/5148-large_default-squishy-kotburger-hamburger.jpg,file:///images/5149-large_default-squishy-kotburger-hamburger.jpg,file:///images/5150-large_default-squishy-kotburger-hamburger.jpg;;;;;;;;;;;;;;;;;;;
46;1;Truskawka JUMBO Squishy;Strona główna;13.813008;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;5;;;;both;8.99;;;<p>Squishy Truskawka Jumbo<br />Ściskacz SquishySquishies - rewelacyjna zabawka antystresowa</p>;;;;;;;;;;;;;file:///images/5110-large_default-truskawka-jumbo-squishy-.jpg,file:///images/5109-large_default-truskawka-jumbo-squishy-.jpg,file:///images/5111-large_default-truskawka-jumbo-squishy-.jpg,file:///images/5112-large_default-truskawka-jumbo-squishy-.jpg;;;;;;;;;;;;;;;;;;;
47;1;Gniotek SQUISHY - Mleko;Gniotki squishy;26.00813;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;24;;;;both;8.99;;;"<p>Absolutny HIT</p>
<p>Mleko</p>
<p>Wysokość: 12cm</p>
<p></p>
<p>Zapach: przyjemny zapach mleczka</p>
<p>Designed in Japan</p>";"<p>Sposób na zajęcie niecierpliwych dłoni jak również świetny do ćwiczeń sensorycznych - gniotka można ugniatać na wiele sposobów.</p>
<p>Doskonały ściskacz do rozwijania sprawności ruchowej dłoni (mała motoryka).</p>
<p></p>
<p></p>
<p></p>
<p>Oryginalne Squishy!</p>
<p></p>
<p>Pianka najlepszej jakości</p>";;;;;;;;;;;;file:///images/5028-large_default-squishy-jumbo-gniotek.jpg,file:///images/5002-large_default-squishy-jumbo-gniotek.jpg,file:///images/5003-large_default-squishy-jumbo-gniotek.jpg,file:///images/5020-large_default-squishy-jumbo-gniotek.jpg;;;;;;;;;;;;;;;;;;;
48;1;Gniotek - Tort z malinami;Gniotki squishy;18.691057;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;6;;;;both;8.99;;;"<p>Ściskacz Squishy - rewelacyjna zabawka antystresowa</p>
<p>Ciacho - torcik</p>
<p>Wysokość: 7cm</p>
<p>Zapach: przyjemny zapach słodkości</p>
<p>Designed in Japan</p>
<p></p>";"<p>Ściskacz Squishy Jumbo - rewelacyjna zabawka antystresowa</p>
<p>Sposób na zajęcie niecierpliwych dłoni jak również świetny do ćwiczeń sensorycznych - gniotka można ugniatać na wiele sposobów.</p>
<p>Doskonały ściskacz do rozwijania sprawności ruchowej dłoni (mała motoryka).</p>";;;;;;;;;;;;file:///images/5004-large_default-squishy-jumbo-gniotek.jpg,file:///images/5009-large_default-squishy-jumbo-gniotek.jpg,file:///images/5008-large_default-squishy-jumbo-gniotek.jpg,file:///images/5005-large_default-squishy-jumbo-gniotek.jpg,file:///images/5006-large_default-squishy-jumbo-gniotek.jpg,file:///images/5010-large_default-squishy-jumbo-gniotek.jpg;;;;;;;;;;;;;;;;;;;
49;1;Slime z kulą GALAXY masa PLASTYCZNA;Masy plastyczne, Slime;21.943089;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;9;;;;both;8.99;;;"<p>SLIME - CRYSTAL MUD</p>
<p>Rewelacyjny Slime Pack - 2 butelki, 3 kolory, 2 rodzaje masy.</p>
<p>W tym dwie kule wypełnione masą galaxy z cekinami.</p>";"<h2>CUDOWNY ZAPACH !</h2>
<p>Oferta zawiera komplet 2 sztuk butelek, każda butelka składa się z dwóch części, w kuli znajduje się szybciej rozlewający się slime galaxy. Dolna część to żelowa masa o konsystencji powoli wypływającej typu galaretka. Slime po ogrzaniu się w dłoniach staje się sprężysty.</p>
<p>2 butelki gwarantują udaną zabawę na wiele godzin.</p>
<p>2 butelki - fiolet i pomarańcz</p>
<p><strong>- rzeczywiste zdjęcia -</strong></p>
<p>Rewelacyjna opcja dla lubiących zabawy ze slime.</p>
<p> </p>
<p><strong>Ciekawe opakowanie umożliwia również szczelne zamknięcie. Slime nie wysycha. Można cieszyć się nim przez wiele tygodni.</strong></p>
<p>Nowa formuła gwarantująca ciekawe doznania sensoryczne:</p>
<p>- masa wydaje się być zimna</p>
<p>- doskonała do ćwiczenia małej motoryki</p>
<p>- po zamknięciu, nie wysycha</p>
<p>- angażująca przez możliwość łączenia kolorów i cekinów</p>
<p>- nietoksyczna CE</p>
<p>Wysokość butelki: 14 cm</p>
<p>POLECAMY JAKO DOSKONAŁY PREZENT ZARÓWNO DLA DZIECKA JAK I OSOBY DOROSŁEJ. REWELACYJNA DO ROZŁADOWANIA NAPIĘCIA JAK I ZABAWY. SUPER JAKO PREZENT LUB JAKO NARZĘDZIE DO REHABILITACJI.</p>";;;;;;;;;;;;file:///images/27401-large_default-slime-z-kula-galaxy-masa-plastyczna.jpg,file:///images/27391-large_default-slime-z-kula-galaxy-masa-plastyczna.jpg,file:///images/27392-large_default-slime-z-kula-galaxy-masa-plastyczna.jpg,file:///images/27393-large_default-slime-z-kula-galaxy-masa-plastyczna.jpg,file:///images/27394-large_default-slime-z-kula-galaxy-masa-plastyczna.jpg,file:///images/27395-large_default-slime-z-kula-galaxy-masa-plastyczna.jpg,file:///images/27396-large_default-slime-z-kula-galaxy-masa-plastyczna.jpg,file:///images/27397-large_default-slime-z-kula-galaxy-masa-plastyczna.jpg,file:///images/27378-large_default-slime-z-kula-galaxy-masa-plastyczna.jpg,file:///images/27379-large_default-slime-z-kula-galaxy-masa-plastyczna.jpg,file:///images/27380-large_default-slime-z-kula-galaxy-masa-plastyczna.jpg,file:///images/27398-large_default-slime-z-kula-galaxy-masa-plastyczna.jpg;;;;;;;;;;;;;;;;;;;
50;1;Zestaw Slime z ZABAWKĄ SQUISHY MASA PLASTYCZNA;Masy plastyczne, Slime;24.382114;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;19;;;;both;8.99;;;"<p>SLIME - MAGIC BALL</p>
<p>Każda kryje w sobie zabaweczki, mięciutkie Gniotki o wesołych wzorach.</p>
<p> </p>";"<p><strong>Rewelacyjny Slime Pack</strong> - 2 butelki i aż tyle możliwości = 2 kolory Slime, 2 kule z kolorowymi kulkami, 2 zabawki zanurzone w styropianowych kulkach.</p>
<p>Oferta zawiera komplet 2 sztuk butelek, każda butelka składa się z dwóch części, w kuli znajdują się kolorowe posypki, kulki styropianowe w pięknych kolorach. Dolna część to masa Slime.</p>
<p>* Krystalicznej masie trzeba pozwolić się stopniowo wylewać i przelewać gdyż jest o konsystencji streach. Zbyt szybko wyciągana zachowuje się jak galaretka i się urywa nie zaś wylewa. Do uzyskania efektu przelewania się należy ją rozgrzać w dłoniach poprzez ugniatanie. Z ugniataniem nabiera ona formy streatch.</p>
<p>* Śliczne zapachy i piękne kolory</p>
<p>Trzy butelki gwarantują udaną zabawę na wiele godzin.</p>
<p>- rzeczywiste zdjęcia -</p>
<h3>Rewelacyjna opcja dla lubiących zabawy ze slime.</h3>";;;;;;;;;;;;file:///images/27406-large_default-zestaw-slime-z-zabawka-squishy-masa-plastyczna.jpg,file:///images/27291-large_default-zestaw-slime-z-zabawka-squishy-masa-plastyczna.jpg,file:///images/27292-large_default-zestaw-slime-z-zabawka-squishy-masa-plastyczna.jpg,file:///images/27293-large_default-zestaw-slime-z-zabawka-squishy-masa-plastyczna.jpg,file:///images/27294-large_default-zestaw-slime-z-zabawka-squishy-masa-plastyczna.jpg,file:///images/27295-large_default-zestaw-slime-z-zabawka-squishy-masa-plastyczna.jpg,file:///images/27296-large_default-zestaw-slime-z-zabawka-squishy-masa-plastyczna.jpg;;;;;;;;;;;;;;;;;;;
51;1;Kostka Magic Cube Art changeable magnetic;kostki logiczne;32.520325;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;5;;;;both;8.99;;;<p>Kostka Magic Cube Fidget 1 szt.<br />Niezwykle kreatywna zabawa.</p>;"<p>Magic Cube została wykonana z najwyższej jakości materiałów, specjalnie zaprojektowany na potrzeby kostki mechanizm magnesów pozwala na nieszablonowe, zaskakujące i niebanalne układanie oraz rozkładanie kostki.</p>
<p> </p>
<p>Kostka daje możliwość stworzenia ok. 72 różnych kształtów. Dodatkowym atutem zabawki jest możliwość tworzenia kształtów z kilku kostek jednocześnie.</p>
<p>Specyfikacja:</p>
<p>Materiał: wysokiej jakości PVC</p>
<p>12 magnesów wewnątrz kostki</p>
<p>Ciekawa kolorystyka</p>
<p>Wymiary: 6cm x 6cm</p>";;;;;;;;;;;;file:///images/25943-large_default-kostka-magic-cube-art-changeable-magnetic-.jpg,file:///images/25944-large_default-kostka-magic-cube-art-changeable-magnetic-.jpg,file:///images/25945-large_default-kostka-magic-cube-art-changeable-magnetic-.jpg,file:///images/25946-large_default-kostka-magic-cube-art-changeable-magnetic-.jpg;;;;;;;;;;;;;;;;;;;
52;1;Kostka logiczna 2x2x2 pastelowa moyu;2x2x2;16.252033;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;7;;;;both;8.99;;;<p>Kostka Logiczna 2x2x2 MoYu<br />PASTEL COLORS</p>;"<p>Kostka bez naklejek - wykonana jest w całości z barwionego plastiku.</p>
<p>Delikatna, pastelowa kolorystyka.</p>
<p>Jest szybka i stabilna - idealna do nauki oraz bicia swoich rekordów.</p>
<p>5 cm x 5 cm x 5 cm</p>
<p>Rzeczywiste zdjęcia</p>
<p>Kostka Rubika to popularna zabawka logiczna stworzona przez Erno Rubika w 1974 roku</p>
<p>Idealna na dobry prezent</p>
<p>W zestawie prosta instrukcja z algorytmami potrzebnymi do rozwiązania łamigłówki .</p>";;;;;;;;;;;;file:///images/26251-large_default-kostka-logiczna-2x2x2-pastelowa-moyu.jpg,file:///images/26250-large_default-kostka-logiczna-2x2x2-pastelowa-moyu.jpg,file:///images/26252-large_default-kostka-logiczna-2x2x2-pastelowa-moyu.jpg;;;;;;;;;;;;;;;;;;;
53;1;Gniotek SPRĘŻYSTA ŻELOWA kula XL brokat FIDGET;Gniotki antystresowe;16.252033;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;18;;;;both;8.99;;;<p>Magiczna kula GALAXY do rehabilitacji <br />DUŻA GALAKTYCZNA KULA SENSORYCZNA</p>;"<p>WNĘTRZE PRZYPOMINA SPRĘŻYSTY SYLIKON</p>
<p>* Ciekawa kula wypełniona żelem<br />* Nowa plastyczna formuła<br />* Piękne kolory, po ściśnięciu niebywale galaktyczne<br />* Dużaaa</p>
<p>Gniotek doskonale ugniatający się. Wnętrze wypełnione masą niczym sylikon. Możliwość ugniatania i naciągania. Gniotka można w każdej chwili umyć pod wodą. Piękne nasycone kolory.</p>
<p>* Rewelacyjny do ćwiczenia ręki, rekomendowany również jako narzędzie do rehabilitacji.</p>
<p>* Ćwiczy motorykę to doskonałe narzędzia do pracy podczas zajęć sensorycznych.</p>
<p>* Dorosłym osobom pomoże również odreagować stres i wyciszyć emocje. Pełni funkcję gniotka odstresowywującego.</p>
<p>Uwaga! Przeznaczone do użytku pod nadzorem dorosłego.</p>
<p> </p>
<p>Istnieje możliwość wskazania kolorystyki chłopięcej lub dziewczęcej. W przypadku wyboru konkretnej kolorystyki prosimy o podanie koloru bezpośrednio w formularzu zakupowym w polu wiadomość dla sprzedawcy. W przypadku braku wskazania, kolor niespodzianka.</p>
<p> </p>
<p>Rewelacyjna sylikonowa przygoda. Idealna również do ćwiczeń wzmacniających i rehabilitacji.</p>";;;;;;;;;;;;file:///images/24864-large_default-gniotek-sprezysta-zelowa-kula-xl-brokat-fidget.jpg,file:///images/24857-large_default-gniotek-sprezysta-zelowa-kula-xl-brokat-fidget.jpg,file:///images/24860-large_default-gniotek-sprezysta-zelowa-kula-xl-brokat-fidget.jpg,file:///images/24863-large_default-gniotek-sprezysta-zelowa-kula-xl-brokat-fidget.jpg,file:///images/24859-large_default-gniotek-sprezysta-zelowa-kula-xl-brokat-fidget.jpg,file:///images/24861-large_default-gniotek-sprezysta-zelowa-kula-xl-brokat-fidget.jpg,file:///images/24862-large_default-gniotek-sprezysta-zelowa-kula-xl-brokat-fidget.jpg,file:///images/24858-large_default-gniotek-sprezysta-zelowa-kula-xl-brokat-fidget.jpg;;;;;;;;;;;;;;;;;;;
54;1;Popit saszetka serce brelok BRELOK KAWAII portfelik;Fidget toys;13.813008;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;6;;;;both;8.99;;;<p>Rewelacyjny brelok. Idealna praktyczna ozdoba wywołująca pozytywne emocje :) Dla osób lubiących słodkie rzeczy :)</p>;"<p>BRELOK POP IT! PORTFELIK</p>
<p><br />Rewelacyjny ozdobny brelok ANTYSTRESOWY I PAKTYCZNY. Śliczna kolorystyka. W japońskim stylu manga, kawaii. Idealny do pstrykania oraz do przechowywania drobiazgów. Wygodny do zaczepiania karabińczyk. Zawsze można go przy sobie zawiesić.</p>";;;;;;;;;;;;file:///images/24302-large_default-popit-saszetka-serce-brelok-brelok-kawaii-portfelik.jpg,file:///images/24299-large_default-popit-saszetka-serce-brelok-brelok-kawaii-portfelik.jpg,file:///images/24300-large_default-popit-saszetka-serce-brelok-brelok-kawaii-portfelik.jpg,file:///images/24301-large_default-popit-saszetka-serce-brelok-brelok-kawaii-portfelik.jpg;;;;;;;;;;;;;;;;;;;
55;1;Gniotek bubble gum unicorn;Gniotki antystresowe;8.934959;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;2;;;;both;8.99;;;<p>Rewelacyjny gniotek antystresowy BALONOWY</p>;"<p>Wesoły Jednorożec. Po naciśnięciu puszcza balony :)</p>
<p>Gniotek Pegaz 1szt - Wykonany z gumy i po naciśnięciu puszczający balona z mięciutkiej gumy nawiązującej do gumy balonowej :)</p>
<p>* Wesoły - idealny do rozweselania :)</p>
<p>* Rewelacyjny do ćwiczenia rączki w zabawny sposób, rekomendowany również jako narzędzie do rehabilitacji.</p>
<p>* Ćwiczy małą motorykę to doskonałe narzędzia do pracy podczas zajęć sensorycznych rozwijających małą motorykę</p>
<p>* Dorosłym osobom pomoże odreagować stres i wyciszyć emocje. Pełni funkcję gniotka odstresowywującego.</p>
<p> </p>
<p>manga, kawaii, unicorn<br />* satynowy w dotyku, umili czas</p>
<p>* odpręży, miło przelewający się mus plastyczny</p>
<p>* łatwy do pielęgnacji, wystarczy umyć go pod wodą</p>
<p>Uwaga! Przeznaczone do użytku pod nadzorem dorosłego. W przypadku wyboru koloru prosimy o podanie jego bezpośrednio w formularzu zakupowym w polu wiadomość dla sprzedawcy.</p>";;;;;;;;;;;;file:///images/24214-large_default-gniotek-bubble-gum-unicorn.jpg,file:///images/24212-large_default-gniotek-bubble-gum-unicorn.jpg,file:///images/24213-large_default-gniotek-bubble-gum-unicorn.jpg;;;;;;;;;;;;;;;;;;;
56;1;Hamburger popit;Gniotki antystresowe;10.560976;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;46;;;;both;8.99;;;<p>Zabawka sensoryczna <br />Push Pop Bubble Fidget PIŁKA <br />REWELACYJNA PIŁECZKA HAMBURHER</p>;"<p>Zabawka antystresowa nawiązuje do lubianej folii bąbelkowej. Można pstrykać z bąbelków w nieskończoność. Podczas tej zabawy możemy się odprężyć i rozluźnić. Dodatkowo przyciskaniu towarzyszy charakterystyczne dźwięk oraz światełka LED uaktywniające się podczas podrzucania i odciskania. Można bawić się we wciśnięcie wszystkich bąbelków i jednym ściśnięciem piłki spowodować ich odskoczenie.</p>
<p>* pozwala poprawić koncentrację</p>
<p>* poprawi nastrój</p>
<p>* ćwiczy sprawność motoryczną</p>
<p>* wygodny do trzymania panel</p>
<p>Zabawka jest również doskonałym narzędziem do pracy podczas zajęć sensorycznych rozwijających małą motorykę, dorosłym zaś pomoże odreagować stres i wyciszyć emocje.</p>
<p> </p>
<p>Materiał elastyczny: Silicon</p>";;;;;;;;;;;;file:///images/24211-large_default-hamburger-popit.jpg,file:///images/24209-large_default-hamburger-popit.jpg,file:///images/24210-large_default-hamburger-popit.jpg;;;;;;;;;;;;;;;;;;;
57;1;Infinity cube kostka jednorożec;Fidget toys;12.186992;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;76;;;;both;8.99;;;<p>Zabawka sensoryczna Infinity Cube - kostka nieskończoności.</p>;"<p>można ją składać w każdym dowolnym kierunku,</p>
<p>użytkowanie kostki daje nam satysfakcję,</p>
<p>działa odprężająco, wyciszająco, antystresowo,</p>
<p>super opcja, jeśli chcemy zająć czymś dzieci np. w trakcie jazdy samochodem. Wyciszy je to i uspokoi,</p>
<p>produkt dostosowany do użytku dzieci tych młodszych jak i starszych i dorosłych,</p>";;;;;;;;;;;;file:///images/24069-large_default-infinity-cube-kostka-jednorozec.jpg,file:///images/24066-large_default-infinity-cube-kostka-jednorozec.jpg,file:///images/24067-large_default-infinity-cube-kostka-jednorozec.jpg,file:///images/24068-large_default-infinity-cube-kostka-jednorozec.jpg;;;;;;;;;;;;;;;;;;;
